asin,n_obs,mae,rmse,r2,mape
B0CZPLV566,206,15.175390616944693,42.96105171536137,0.957533313626083,10.039671513882698
B0BWPK91TB,206,13.87154795109647,43.056147238541726,0.9533201948170709,8.96703765752594
B0DJWQ1FV1,206,14.139106951963551,43.24152405522992,0.9520450488198978,8.76091240194204
B0BW43GXM2,206,15.88675380910484,43.37279325944629,0.9563530489235847,9.942896751865838
B0CG7GHYXJ,198,13.979061496811681,43.45691936996679,0.9548098586976668,9.126543987849297
B0D637HWC5,206,14.957047909671818,43.515864376144435,0.9606607005006511,8.853416350754197
B0CL9RXRVX,206,14.620016632357846,43.59196796072101,0.9588332286609244,9.457208511853848
B08WM3LMJF,206,14.16565904459907,43.618967117788735,0.9569606311734224,8.58202374506015
B0D1JNW26R,206,15.175744958155361,43.81882993455559,0.9521696344244298,9.528979677028644
B0CT9XTKKM,206,14.666133911910565,43.937778083335296,0.9671572918353466,9.788452334815446
B09QT1Y48G,200,13.867454930877685,44.130766913129364,0.9572282774406343,8.025120217865538
B0D1XNYKD5,196,14.919543178324798,44.14756866816248,0.9478552573079222,9.959109709421762
B0BW2LVJ4P,206,14.573689793429327,44.20674389444468,0.9589177906808332,8.339356278427646
B0CPNYDXQL,206,14.809883592290783,44.316076193224234,0.9641463383809,8.691927415379327
B092RCLKHN,206,13.592075575485968,44.32565944631498,0.9663247805608989,8.31691397204843
B0D54JZTHY,190,16.411946490739524,44.544245955943374,0.9508651484262266,10.624474688295876
B0BVSXY216,206,15.166358067966202,44.590697551328844,0.9595237144529664,9.217383141337983
B0BT2V6KNM,206,14.358763122651181,44.719703475655656,0.9691878877143432,8.020267186044842
B0D3J85SX4,206,15.535481178042955,44.73690238566875,0.9645336033134175,10.262314569753897
B0CWVXTK6Z,206,15.58507417660315,44.84296039955424,0.9527805376694686,10.611151475257003
B0DQ74C7CX,206,14.813371372593258,44.84731169562725,0.9593034988619464,8.969045941047183
B0C6KFZC9Z,192,15.546694036920863,44.89198005028721,0.963605663839132,9.126452468249552
B0C6S6TPRH,206,16.137016645172267,45.00779757241976,0.9501480604867782,10.002980103081413
B0F6VCDJM9,206,14.604824450224347,45.179843473693154,0.9488711332366881,9.108212354648723
B08N67H3CK,206,14.232206363492798,45.32559274694113,0.9509404387236543,9.84969969141738
B08W5BN4FK,206,14.545442791818415,45.4362276187947,0.9527919630353118,9.098766366993184
B087KG4C1H,206,14.257567440607016,45.46236600400923,0.9430796703532541,11.361125524695426
B0CG19FGQ5,193,16.297734612776207,45.53758791546988,0.9578387871434854,9.46554441479744
B0D2FSYS5J,205,16.893491809007596,45.630904721560135,0.9651799890906315,10.875141131109833
B0F7M3HPBD,194,14.491471603039612,45.69344274929295,0.9566137186515437,8.760833238851166
B0DSG9VCRH,206,15.207465796979886,45.80279890844576,0.9650750477184268,8.77972557247734
B0D8BZDPXB,200,14.319662486362454,45.95050954684088,0.9576427500699165,7.8300764079893215
B0DRM949PC,206,15.194913673030518,45.97010001962419,0.9556291842815869,8.78121297037391
B0F5RHB9MZ,200,15.019611092948912,46.3609699369831,0.9578794944934278,8.705619768649369
B07ZYR8F2W,206,14.124747892305688,46.62326629205058,0.9452478352118621,9.865833418830698
B0CRGJC5ZD,206,15.545320598268969,46.6936690396077,0.9518461580461736,8.4136572066939
B0C2Y6WXJ7,206,15.747139656566876,46.97465830566882,0.9662427265538303,9.663937296401008
B09VM2TBZF,199,15.057917514686006,46.97807954536968,0.9587979232330461,8.600226336160748
B09ZVJR768,206,15.799912398810523,47.10188537697866,0.9639089491804612,8.717532537329028
B0CG6LMQHH,202,17.811113651483364,47.10879350575703,0.9508313686036672,10.593207142550014
B0FCLJD9M4,198,17.948247708118323,47.11854170698827,0.941816401751028,10.739053639291658
B0F3PQHWTZ,171,15.51395405005293,47.191477101845884,0.9465188349931728,9.821022978635158
B0DXY833HV,206,16.161708775307364,47.38442870504211,0.9525071740435134,9.128354185270306
B082WG5VTK,206,15.307857637868343,47.43624446041057,0.9564391342774863,11.840796883832917
B09ZRN1N3Z,202,16.260187869213595,47.45408592336256,0.9683365540538619,8.623617903421097
B0DN2ZCZX6,206,16.363808235705477,47.48335927192529,0.9594700935023013,9.103721174653266
B08PJ4KQ1G,206,16.52902545123424,47.65533407224324,0.9458742269919737,9.756326658511698
B0BQPZ7DMV,205,15.840087494082564,47.6584237890973,0.9503679012504708,8.233072558458089
B0FYHP23G9,67,20.77023221030164,47.72000044998482,0.9643745383149565,9.195860726531832
B0DYD56G2Y,204,16.502871426975027,47.80146189611409,0.9617354416732916,9.249401238952291
B0DC17VXTL,206,15.444072721629466,48.14472490141701,0.9606769311307815,8.9291238974878
B0FD4CM9SN,188,15.082445611953736,48.33370832048201,0.9558106040354467,9.182229698474847
B07Z5DZM31,206,15.86492076494161,48.34525997267175,0.9585333034253017,10.768983589364698
B0CXPR5412,189,17.101764359247117,48.347213170728,0.9502303172724262,10.112377037009349
B084SDXVBD,206,16.244122482040552,48.35637219494506,0.9588258632124858,12.288585006188054
B0CLWSGNS3,206,17.125295672185214,48.358499948618395,0.9661121536122018,9.401075791012799
B0FPGQZTFB,166,13.72059242432376,48.41052840059575,0.954711280047216,7.373265821250451
B0DVH6N98L,206,15.613258092658032,48.41758630339806,0.9457555151286507,9.031135442703926
B0FDDJ2NWB,206,15.189755744656312,48.75539026757837,0.9434470050777349,9.738103525544055
B0B1MGSLLW,206,13.817385169094049,48.77657308586169,0.9442556733310666,8.476920562386617
B08NLCW9WY,206,17.04342438882994,48.784409458051904,0.9437386731800372,10.151398466933315
B0D6CKL4HV,202,15.88829900533846,48.83965339477373,0.9522939627620342,8.748198337082403
B0FFCKFWQX,206,15.983563188441746,49.00981971143038,0.9601697602579894,8.541697900882426
B08J7QWJ91,206,17.195853899613162,49.086604299907734,0.9569313833233809,11.771110554404522
B0D826GXQ3,205,16.135670581259376,49.21419492702174,0.9491678716695601,8.41998827623449
B09XS7JWHH,205,15.082412188274105,49.25985085157081,0.9686832201889434,7.572313990199385
B0B4MWCFV4,204,14.863222019906138,49.26506177682271,0.9603919857411664,8.51666254547264
B088KRPCQJ,206,18.285449302914074,49.30990520679234,0.96151093806144,14.25120866238306
B0B1LVC5VZ,206,14.281837147092356,49.46796905771174,0.9341648956669458,8.007544586257291
B0BQPNMXQV,206,15.114233282885504,49.49802970453007,0.9533047007102095,8.535107151235293
B0DWC512JJ,206,17.97720194844366,49.7463012939141,0.9518096570527694,10.015865760434991
B0DT3YMDMZ,205,16.96538801174629,49.9503082449602,0.9447935664663073,9.537516643208287
B082FJXVW6,206,16.707000894639098,50.000385887908884,0.9460821102839558,12.130329271180953
B08L6ZYW21,206,17.1364147369607,50.01909259732331,0.9596405312438276,11.353866877364986
B0D63657GY,194,15.8467888435875,50.06529039845574,0.9404473931433508,8.609591302477602
B0BCH5H2R3,206,15.737640920564965,50.112929083555954,0.9524808718429004,8.941845480321483
B0C1Q9QDQP,206,17.032104867731483,50.16625944479636,0.9666316733939798,9.113239856919071
B0FHXY7VZ5,204,17.475098827492953,50.334317028976336,0.9540463764836079,9.906647294616846
B0DCLRRHSP,206,17.438183669395816,50.388633568366664,0.9626348581414874,9.005656732017746
B086WTSMQH,206,19.312004202500127,50.74201714778786,0.9585930437027544,12.961418287204603
B0BRTSY1N9,198,17.046409557997578,50.757366236005865,0.9424726860032886,8.82569776779882
B083JKSSR5,197,16.7879796959543,50.80315714476958,0.9455931936337896,11.896837859870239
B0C29CMM4R,206,18.648853887169107,50.927963318030656,0.9658039302484481,10.468084557697173
B0BJDY6D1W,206,15.482820837891214,50.98833077598061,0.9359272805007381,8.497530939074496
B0DS2DF5S5,206,18.496560557189497,51.095041467012976,0.9580911750889669,9.666370664190039
B0FC3XV5DK,200,17.179738499546048,51.46381510960685,0.9394699836566905,10.569439859174828
B0D1XH8NJP,205,16.43618143221227,51.79810318991338,0.935691124284741,9.516324445312966
B0CTNWBT1Z,206,18.2213829061823,52.138555825039674,0.9441537518031335,11.063063128998449
B084S7BP3Z,206,18.221516719836632,52.14104130714753,0.9346551904389694,11.850942765823627
B081CHLF46,206,18.324790007396807,52.28500891015344,0.9600533332543462,10.15877431241988
B0DHVH5KCB,199,18.69224308790274,52.29348596280517,0.9639879280150794,8.799656803190963
B0DZ743XN6,186,18.03994127827306,52.45886334481107,0.9574860385123458,9.41710987214535
B07Z7YMQYT,206,16.629266182982807,52.65961293039675,0.9252089442969343,10.879948988448982
B0C1QWWZR4,206,18.79192515660258,52.68433028811288,0.9581555484061441,10.344771885193905
B0DYVRJJY4,187,17.708587694219087,52.98111660624929,0.9415316518282245,10.173243322684463
B0CT9PYXGY,206,19.1643560056779,53.772450783414754,0.949056831722424,9.465136121194426
B0D9MK23S7,206,18.979023509997766,54.39690370764148,0.9535803529884428,9.325566200727685
B0BX4P4MT3,206,19.69505919817582,55.05733808263684,0.967928709710508,9.317976284721409
B0B4VXHBNP,138,15.127416784314141,55.968009682843416,0.9546187204751221,8.586800103477803
B0DN45YMP6,206,20.993775371625585,56.1694269321395,0.9539467404238869,9.828729435823668
B0CP4CG1ZB,206,18.040622546464494,56.63145012293649,0.9527555314395846,8.3880280020337
B07FYXRH99,206,14.432463353073711,57.903103903316705,0.9332381419988324,9.073044599963447
B0FTT4GXK4,129,18.383157226946928,58.846487536740234,0.9450750495393332,9.382756441131868
B07SHFPD8S,206,14.10197051603817,59.05643749535437,0.9545465516704678,7.572283847310354
B0FPZPF71Z,115,20.396013562575632,59.37125187162872,0.9465305417063179,9.735641041685149
B07Q8WH9TX,206,14.337172644624431,59.41389697983452,0.9263734747353234,8.02248537675085
B0CK3XTZ2Y,206,22.252444221903982,59.44176128960638,0.9594624477728678,10.003379247326492
B0G16CYYMV,119,19.5430079485789,59.5823537934949,0.9474228495872363,9.170412857023702
B016P0BVH4,206,14.431155528559266,59.983736102837604,0.9235737998283289,10.022790599278636
B07K1L5N7H,206,14.427033107350171,60.30628183625289,0.9414106751505966,8.058196862059011
B00QOQU95K,206,13.90015429848606,60.524480997758936,0.9074974768176511,8.127414409679675
B07MTRQ6B3,201,14.578500630298063,60.745457310753025,0.9188416779288895,7.936113787285631
B07N5MG9LP,206,15.005600117803777,60.820744933860006,0.9420581451265526,9.133727791396645
B08D6R7GQ7,206,17.627402705683284,61.389693220467386,0.9319800237393081,13.133502574386233
B07QGXSFKQ,206,16.4807327918636,61.853240213290874,0.9422256859540064,8.072354644180658
B07PXGQC1Q,195,13.262767994024813,61.993873654348725,0.9410591127269796,7.455278459308956
B0GLRBGV3J,33,25.389931174769544,62.04450018559927,0.9650732173968928,13.190392021219699
B07HKQ6YGX,206,15.71824890136719,62.09846812857838,0.9401202489499515,8.67486270970121
B07H9RYVZ4,204,17.880042265256243,62.32406864936996,0.921360082580622,9.911342158396682
B01N0782B3,206,15.113566186219742,62.33403457577499,0.9483234529203971,7.08209164599472
B01156N5QI,206,17.946984905687348,62.98348157612774,0.922236562884695,10.121453999120826
B019Y7VLUM,206,14.470083862971332,63.05956963024296,0.9033172817212687,9.240226254702227
B0170RBJ9Q,206,16.451275563471523,63.09884229158006,0.9238453470058305,10.049218208391112
B09JL41N9C,206,14.64245216730729,63.12541857515901,0.9373786370342376,8.018062453864724
B09G9FPHY6,206,15.181668252389407,63.27008632369278,0.9185299384057758,9.023390454409713
B07TZJ1CMC,206,18.496693275970163,63.2933074630801,0.9377891651470024,9.25744361537101
B09MFCKZX7,201,13.735469825137312,63.344331040979796,0.9324218306399462,7.628340516696845
B09BKCDXZC,206,15.280288699992653,63.64184905402071,0.9386165473414159,8.358654505649236
B09QGR8FM7,206,14.9655676776923,63.66247059185598,0.9395046224013379,7.908597071336812
B09FP4H99P,206,15.872526459277253,63.735821974166704,0.9075299103892893,8.24061506781291
B01MFCFKG5,204,14.624517042309629,63.75453397511081,0.9405110286576208,7.808368487228994
B00VBUGPW0,206,18.524833111068578,63.78308482090781,0.9286315329613841,9.495693432354988
B07K5214NZ,206,17.066119771050015,64.15741675018342,0.9217877335165746,9.801152553462352
B07TCKLJ5N,206,18.520933925758282,64.44547625912115,0.9307628023096045,8.161937611298372
B09478CKG2,205,17.12130479598627,64.65707186900083,0.9273007712165058,8.948338269416746
B074CFGG8G,206,14.080558300573848,64.97561723978552,0.9279775361711915,7.90443446147075
B07Y9FPW21,196,20.107480751446314,65.42773381950798,0.9216044193692834,10.8885328733149
B09GJZKQ3K,206,18.626649857215508,65.44937209099037,0.9461197090488553,9.654230757895128
B09PSKG7C3,206,18.230952591757173,65.94448219878477,0.9394867073530271,8.745794470077167
B07D8M5DML,206,16.12573564075729,66.07106597350956,0.9162130807392199,8.950769610095735
B0758CVS43,206,14.081113673460134,66.0824352855252,0.9165082173539556,7.396855650063272
B06XVZ6Y4T,205,13.350055234304286,66.81206464577397,0.9122050931521809,7.556088034103195
B073QNVQK5,206,15.751449364041818,67.14868681133629,0.9035734739287813,8.305271935110069
B0G49SZ24N,89,20.96640721160374,67.3025756307511,0.9368944464672079,9.862108535661106
B07BB5FDS2,199,16.74249601383305,68.57645753083366,0.92940953816555,8.590316832083335
B07BDQQVN2,206,17.399674841871537,69.44671511069005,0.9093209110143079,8.152998107256371
B071J1BPHW,206,17.469314565843742,69.51109707890303,0.9399110692052645,7.802221658981062
B003L1717K,206,14.886767849690704,69.65387623726039,0.9070010633250356,6.863361103164052
B078XR8C15,206,15.185068856489309,70.55911337759474,0.9299832375237101,8.275196419405855
B078MBL6KM,201,16.04764631385234,70.80699886842034,0.916698853351478,8.373956443549744
B0787WGCXT,199,16.71548124332524,73.64803480101291,0.8938979556793821,7.327977424895468
B00NJ2M33I,206,13.298784916609236,80.04915289330208,0.8892855710093585,6.729321986793496
B0081SRIFS,206,16.77444729592036,80.40034210184638,0.8982691487455665,7.809429955567486
B00NMJTEC6,206,16.358093128759887,80.49480186395324,0.8934401739879612,7.226435179422666
B00B1EO1Z4,206,16.321306067901908,81.2547705511786,0.8966668978402961,7.694966761196051
B00QOOZ4DE,194,15.067044969342415,81.36092465684554,0.8873545732980034,7.2554843905415805
B01KBEOL5E,206,17.643022817778352,81.538399405499,0.9141795869383528,8.4541779512637
B00DESZGFO,206,15.45640550298598,81.55600957284491,0.8820114936002946,6.829198046750068
B00L3KO5WK,206,16.46794633948687,81.84512120736414,0.8939375059985868,6.824952029670045
B00FRODUR4,206,16.053561657100047,83.73323579158874,0.8772473207156283,6.493322910709992
B0FCTHXNC5,200,18.157982812500002,84.29884234553325,0.8541984829436153,9.745951209897662
B0FCFJ7W9H,199,19.73922838604031,85.3157378899637,0.8582477352023283,10.581753856009694
B0FD5GJ9Y5,197,20.28938991992002,86.41658491401121,0.8657807909793265,9.187984549839575
B0DZL719V1,199,15.603819484998231,87.97681471924706,0.7840302629663921,7.93696148883027
B0F66MS88R,205,21.583576061527904,88.26675884863849,0.8663584329385797,10.617171014809959
B0F25BWMV5,206,19.980768775847352,88.50900785883337,0.8373711078791714,9.918393657089794
B0FHL66FPY,206,19.164181074031347,89.03238111358444,0.8388518585319441,8.87788613757476
B0F5VLWQY6,206,20.822919261895336,90.05311650673868,0.8278685539472503,9.721688288079305
B0F7S243MJ,202,19.55274519325483,90.43843322340956,0.8451705525892692,9.839785199147883
B0FJWQP6LX,206,22.62227299893944,90.80992896796592,0.861742975526711,10.352850405049333
B0FF5JJ3CP,192,20.19935522307952,92.00319243139069,0.8196866400633258,9.40449100104665
B072WC1MXT,206,20.369866902619886,92.3325041861973,0.9181223434428061,8.32123283913318
B0F2M65H3S,206,22.409397223389263,93.16400146300784,0.846004876182206,10.156206004199424
B0FQF5BZ8Z,186,20.571452564116445,93.493593602715,0.8562140069580455,9.797995100544497
B0FDLD34V5,186,22.451328479910405,93.65533062173444,0.8733564472708087,9.248526966313866
B0F1GY8F7F,206,20.824502751433727,93.72940947013052,0.8819610568251675,8.475569021951687
B0F25C5257,206,22.813003571149213,93.78816238188232,0.8675024578284067,10.135090329458302
B0FT21HKZ6,155,18.879902164090062,95.58189909542193,0.8182710137395987,8.680939964133042
B0FLL354M2,206,22.92243255985593,96.46832282160516,0.8595882729945568,9.326974300482032
B0FDKR293G,182,23.423323772870578,97.50679316989198,0.8771337697803823,10.183920563181836
B0FNQ4B2Z2,161,23.298960280684952,99.31186544490821,0.8674817809814483,9.72002571128323
B0FR2Z1S6L,181,25.79736795404339,101.37238249554659,0.8947223022201528,10.09360619536331
B0F8YDRXNY,116,24.727513961463135,110.1806479792268,0.8566250265868851,11.762179420376443
B006LW0W5Y,206,21.49925882506139,111.87475734973408,0.8694524850558004,8.004827297118654
B0F53L8J78,121,26.85094884604462,114.20162570316528,0.8420792180366399,8.974330643751415
B0G31P119K,69,36.66486374979434,151.98046203156227,0.7683750631174282,11.066652375784567
B0FVXMHHRP,66,30.202255037192142,153.39321103836912,0.8036370159634042,9.376666876347384
